application_id,applicant_type,timestamp,device_age_months,sim_age_months,completion_time_seconds,application_hour,applications_last_24h,copy_paste_count,gps_matches_address,device_value,device_value_ksh,line_type,has_kra_pin,has_nssf,iprs_verified,has_crb_record,crb_score,loan_amount,loan_term_days,monthly_income,employment_type,location,should_approve,will_default
APP_000160,risky,2026-02-02 10:49:02,37.7,12.4,376,19,1,0,1,low,5000,postpaid,1,1,1,0,300,3000,60,11779.88,unemployed,Mombasa,1,1
APP_000161,legitimate,2025-12-21 10:49:02,2.6,0.7,749,15,1,2,1,medium,20000,postpaid,1,1,1,0,300,5000,30,67740.68,formal,Kisumu,0,0
APP_000162,risky,2025-12-17 10:49:02,21.9,5.7,596,18,1,1,1,high,60000,prepaid,1,1,1,1,605,1000,7,5244.22,unemployed,Kisumu,1,0
APP_000163,legitimate,2025-11-16 10:49:02,9.0,13.8,874,8,1,0,1,low,5000,postpaid,1,1,1,0,300,1000,30,11553.62,informal,Rural,0,0
APP_000164,risky,2026-02-04 10:49:02,42.2,10.3,557,18,1,0,1,medium,20000,prepaid,0,1,1,0,300,1000,30,79289.29,formal,Rural,0,0
APP_000165,legitimate,2025-11-22 10:49:02,9.1,23.4,353,14,1,0,1,low,5000,postpaid,0,1,1,0,300,15000,14,51830.5,formal,Nairobi,0,0
APP_000166,legitimate,2026-01-27 10:49:02,35.7,71.7,510,8,1,0,1,high,60000,postpaid,1,1,1,0,300,20000,7,10273.03,unemployed,Rural,1,0
APP_000167,legitimate,2026-02-07 10:49:02,11.1,93.9,686,13,1,0,1,high,60000,postpaid,0,1,1,0,300,10000,90,32435.31,informal,Eldoret,1,0
APP_000168,risky,2025-12-06 10:49:02,12.2,9.6,776,10,1,0,1,medium,20000,prepaid,1,0,1,0,300,3000,30,21605.15,informal,Nakuru,1,0
APP_000169,risky,2025-12-07 10:49:02,1.4,3.3,757,16,1,0,1,medium,20000,prepaid,0,1,1,0,300,3000,90,11353.63,unemployed,Nairobi,0,0
APP_000170,fraudster,2026-02-06 10:49:02,0.8,0.6,76,2,6,7,0,high,60000,prepaid,0,0,1,0,300,5000,7,14184.45,unemployed,Eldoret,0,1
APP_000171,legitimate,2026-01-10 10:49:02,2.7,24.6,745,12,1,2,1,high,60000,prepaid,0,0,1,0,300,20000,30,21156.08,informal,Mombasa,0,0
APP_000172,risky,2026-01-24 10:49:02,40.9,15.4,370,10,1,0,1,high,60000,postpaid,0,1,1,0,300,5000,90,17494.76,self_employed,Kisumu,1,0
APP_000173,legitimate,2026-02-09 10:49:02,19.8,4.5,361,12,1,2,1,high,60000,prepaid,1,0,1,0,300,5000,30,18803.4,unemployed,Rural,0,0
APP_000174,fraudster,2026-02-05 10:49:02,2.7,1.5,67,2,8,8,1,low,5000,postpaid,0,0,1,0,300,2000,90,77244.76,formal,Nakuru,0,1
APP_000175,risky,2026-01-19 10:49:02,2.3,14.8,819,11,1,1,1,low,5000,postpaid,0,0,1,1,444,2000,60,41626.09,self_employed,Kisumu,0,1
APP_000176,risky,2025-12-08 10:49:02,12.6,28.1,627,10,1,0,0,low,5000,postpaid,0,0,1,1,430,3000,7,17735.09,unemployed,Mombasa,1,0
APP_000177,good_repeat,2025-12-11 10:49:02,37.2,60.9,551,14,1,0,1,low,5000,prepaid,1,1,1,1,488,3000,60,54846.24,formal,Mombasa,1,0
APP_000178,legitimate,2026-02-04 10:49:02,29.5,33.1,791,13,1,0,1,high,60000,postpaid,1,0,1,0,300,20000,60,29312.6,self_employed,Eldoret,1,0
APP_000179,good_repeat,2026-01-29 10:49:02,3.7,5.6,381,13,1,2,1,medium,20000,prepaid,1,0,1,1,300,2000,60,35850.6,self_employed,Nairobi,1,0
APP_000180,legitimate,2026-01-22 10:49:02,17.3,11.0,784,18,1,1,1,low,5000,prepaid,1,0,1,0,300,3000,60,60631.0,formal,Rural,0,0
APP_000181,legitimate,2025-11-18 10:49:02,0.7,7.0,542,13,1,1,1,low,5000,prepaid,1,1,1,0,300,20000,14,15943.99,informal,Eldoret,0,0
APP_000182,fraudster,2025-12-20 10:49:02,1.9,1.2,53,6,4,5,0,low,5000,postpaid,0,0,1,0,300,5000,7,37723.95,informal,Nairobi,0,1
APP_000183,risky,2025-12-14 10:49:02,12.9,18.2,536,13,1,0,1,medium,20000,prepaid,0,0,1,1,404,1000,90,29418.35,informal,Nakuru,0,1
APP_000184,legitimate,2025-12-03 10:49:02,13.7,6.7,467,11,1,0,1,high,60000,prepaid,1,1,0,0,300,15000,30,13167.77,unemployed,Nakuru,0,0
APP_000185,fraudster,2026-02-06 10:49:02,1.2,0.4,58,4,6,5,0,medium,20000,postpaid,0,0,1,0,300,15000,14,39016.03,self_employed,Kisumu,0,1
APP_000186,risky,2026-01-20 10:49:02,4.3,9.5,868,9,1,2,1,low,5000,prepaid,0,0,1,0,300,10000,7,57640.14,self_employed,Nakuru,1,0
APP_000187,risky,2026-01-03 10:49:02,2.3,53.1,786,19,1,1,1,low,5000,postpaid,0,0,1,0,300,1000,30,34193.36,informal,Eldoret,0,0
APP_000188,legitimate,2025-12-20 10:49:02,28.0,16.6,388,16,1,2,1,low,5000,postpaid,0,1,1,0,300,3000,30,39275.82,informal,Mombasa,0,0
APP_000189,risky,2025-12-25 10:49:02,1.6,18.5,876,18,1,2,1,low,5000,postpaid,1,1,1,1,553,3000,14,31864.93,informal,Kisumu,1,1
APP_000190,risky,2026-02-02 10:49:02,10.2,3.3,762,11,1,2,1,high,60000,postpaid,0,1,1,0,300,15000,7,20404.3,informal,Nairobi,0,0
APP_000191,risky,2025-12-23 10:49:02,18.7,20.3,702,9,1,2,1,low,5000,postpaid,0,0,1,0,300,1000,7,11573.3,unemployed,Kisumu,0,0
APP_000192,legitimate,2026-01-31 10:49:02,7.9,103.3,527,9,1,2,1,high,60000,postpaid,1,1,1,0,300,20000,7,15903.51,self_employed,Nakuru,1,0
APP_000193,legitimate,2026-01-18 10:49:02,1.9,4.0,402,15,1,1,1,medium,20000,prepaid,1,1,1,0,300,15000,14,7356.56,unemployed,Mombasa,0,0
APP_000194,good_repeat,2026-02-13 10:49:02,5.1,4.2,545,12,1,2,1,high,60000,postpaid,0,0,0,0,300,20000,60,11635.15,informal,Rural,1,0
APP_000195,legitimate,2025-11-21 10:49:02,3.4,54.5,476,11,1,2,1,low,5000,prepaid,0,0,1,0,300,20000,7,50319.45,self_employed,Rural,0,0
APP_000196,legitimate,2026-02-01 10:49:02,1.5,17.8,685,14,1,1,1,medium,20000,postpaid,0,0,1,0,300,20000,30,29067.84,formal,Mombasa,0,0
APP_000197,legitimate,2026-02-09 10:49:02,2.1,12.2,506,13,1,2,1,high,60000,prepaid,0,0,1,1,442,15000,60,24287.87,informal,Nakuru,1,0
APP_000198,fraudster,2026-02-05 10:49:02,2.7,1.6,90,1,5,6,0,low,5000,prepaid,0,0,1,0,300,20000,14,29388.73,self_employed,Nakuru,0,1
APP_000199,legitimate,2026-02-01 10:49:02,47.7,19.5,633,16,1,2,1,low,5000,postpaid,1,1,1,0,300,5000,14,26997.82,informal,Kisumu,0,0
APP_000200,good_repeat,2025-11-28 10:49:02,15.3,7.9,637,12,1,0,1,medium,20000,postpaid,0,1,1,0,300,2000,30,7157.79,unemployed,Kisumu,1,0
APP_000201,risky,2026-02-01 10:49:02,7.0,13.3,541,15,1,1,1,high,60000,prepaid,1,0,1,0,300,20000,30,27615.6,self_employed,Kisumu,0,0
APP_000202,good_repeat,2025-12-28 10:49:02,12.8,6.7,436,14,1,1,1,medium,20000,postpaid,1,1,1,0,300,20000,60,16392.4,unemployed,Rural,1,0
APP_000203,risky,2026-01-19 10:49:02,6.1,20.9,609,11,1,0,1,low,5000,postpaid,1,1,1,0,300,20000,14,34969.42,formal,Nairobi,0,1
APP_000204,legitimate,2026-01-11 10:49:02,3.0,15.7,794,12,1,2,1,high,60000,prepaid,0,0,1,0,300,20000,60,30491.21,self_employed,Nakuru,0,0
APP_000205,risky,2025-11-18 10:49:02,7.4,3.5,713,14,1,1,1,high,60000,prepaid,1,0,1,0,300,2000,30,12699.22,unemployed,Nairobi,1,1
APP_000206,legitimate,2025-12-17 10:49:02,1.2,110.4,846,17,1,2,1,low,5000,prepaid,0,1,1,1,442,15000,30,18432.24,unemployed,Mombasa,1,0
APP_000207,legitimate,2026-02-05 10:49:02,5.3,27.5,580,15,1,2,1,high,60000,postpaid,0,1,1,1,644,3000,90,28431.42,self_employed,Eldoret,1,0
APP_000208,legitimate,2026-02-10 10:49:02,11.5,12.7,465,15,1,1,1,low,5000,postpaid,0,1,1,1,479,20000,90,14907.95,unemployed,Kisumu,1,0
APP_000209,risky,2026-01-23 10:49:02,32.0,80.5,898,15,1,1,1,high,60000,prepaid,1,1,1,1,439,2000,90,18597.9,unemployed,Nakuru,1,0
APP_000210,risky,2025-12-22 10:49:02,50.2,4.8,825,14,1,0,1,high,60000,prepaid,0,1,1,0,300,15000,30,33335.21,formal,Kisumu,0,1
APP_000211,risky,2026-02-07 10:49:02,15.4,44.3,498,13,1,1,1,medium,20000,prepaid,0,1,1,0,300,5000,14,72049.87,formal,Eldoret,0,0
APP_000212,risky,2026-01-23 10:49:02,2.7,38.1,390,12,1,0,1,low,5000,postpaid,0,1,1,0,300,15000,14,43552.45,self_employed,Kisumu,0,0
APP_000213,fraudster,2026-02-13 10:49:02,0.5,1.6,100,3,5,14,1,medium,20000,postpaid,0,0,1,0,300,1000,30,10537.48,informal,Nakuru,0,1
APP_000214,fraudster,2025-11-18 10:49:02,0.7,1.4,60,1,5,6,1,low,5000,postpaid,0,0,1,0,456,10000,90,34514.94,self_employed,Nakuru,0,1
APP_000215,good_repeat,2025-11-22 10:49:02,8.0,50.3,505,17,1,1,1,medium,20000,prepaid,0,0,1,0,300,1000,90,13694.86,informal,Kisumu,1,0
APP_000216,risky,2025-11-16 10:49:02,10.4,11.4,525,12,1,2,1,high,60000,prepaid,1,1,1,0,300,15000,7,11664.71,unemployed,Kisumu,0,0
APP_000217,legitimate,2025-12-12 10:49:02,11.2,8.6,717,14,1,2,1,high,60000,prepaid,1,1,1,0,300,1000,90,36962.41,formal,Nairobi,0,0
APP_000218,legitimate,2026-02-02 10:49:02,4.8,55.2,419,19,1,1,1,high,60000,postpaid,1,0,1,1,582,15000,60,25552.74,self_employed,Eldoret,1,0
APP_000219,good_repeat,2026-02-01 10:49:02,42.7,23.5,801,7,1,2,1,high,60000,prepaid,0,1,1,0,300,5000,30,35892.48,self_employed,Nakuru,1,0
APP_000220,risky,2026-01-10 10:49:02,2.2,67.5,824,9,1,1,1,medium,20000,postpaid,1,0,1,0,300,20000,14,19859.82,informal,Kisumu,1,1
APP_000221,risky,2026-01-24 10:49:02,2.7,37.9,355,17,1,1,1,medium,20000,postpaid,0,0,1,1,563,15000,14,27950.69,formal,Mombasa,1,1
APP_000222,legitimate,2025-12-23 10:49:02,40.4,37.3,846,20,1,1,1,high,60000,prepaid,0,0,0,1,454,20000,14,18805.97,unemployed,Eldoret,1,0
APP_000223,legitimate,2025-12-26 10:49:02,5.1,32.7,338,11,1,2,0,high,60000,prepaid,1,1,1,0,300,5000,14,10186.24,unemployed,Kisumu,0,0
APP_000224,legitimate,2025-12-11 10:49:02,0.6,20.2,795,15,1,2,0,high,60000,prepaid,1,1,1,0,300,5000,30,19926.85,informal,Nairobi,0,0
APP_000225,legitimate,2025-12-05 10:49:02,7.5,41.3,685,15,1,1,1,high,60000,postpaid,1,1,1,0,300,5000,7,44206.38,formal,Mombasa,1,0
APP_000226,legitimate,2025-12-15 10:49:02,2.1,45.0,354,13,1,2,1,high,60000,prepaid,1,1,1,0,300,2000,60,40206.79,self_employed,Eldoret,0,0
APP_000227,risky,2025-12-23 10:49:02,28.7,3.9,517,11,1,1,1,low,5000,prepaid,0,1,1,0,300,10000,30,22746.69,formal,Nairobi,0,0
APP_000228,legitimate,2025-11-21 10:49:02,4.7,30.7,666,16,1,0,1,low,5000,postpaid,1,1,1,0,300,5000,7,66328.71,formal,Nairobi,1,0
APP_000229,fraudster,2025-12-26 10:49:02,1.5,1.9,30,4,3,13,1,low,5000,postpaid,0,0,1,0,300,15000,90,37684.96,self_employed,Nakuru,0,1
APP_000230,legitimate,2026-01-04 10:49:02,5.2,10.2,665,18,1,2,1,medium,20000,postpaid,1,0,1,1,322,15000,90,52938.35,self_employed,Mombasa,1,0
APP_000231,risky,2025-12-01 10:49:02,11.2,70.6,861,18,1,2,1,high,60000,postpaid,0,1,1,1,527,2000,90,46965.87,self_employed,Mombasa,1,0
APP_000232,fraudster,2025-11-17 10:49:02,2.0,0.8,97,3,7,11,1,low,5000,prepaid,0,0,1,0,387,3000,30,35181.45,informal,Nairobi,0,1
APP_000233,risky,2026-01-08 10:49:02,0.3,49.4,422,14,1,2,1,low,5000,postpaid,1,1,1,0,300,15000,90,8563.93,unemployed,Nairobi,1,1
APP_000234,risky,2025-11-30 10:49:02,21.5,61.4,328,16,1,1,1,high,60000,postpaid,0,1,1,1,420,20000,60,37344.59,informal,Nakuru,1,0
APP_000235,fraudster,2026-01-12 10:49:02,1.8,1.6,116,1,7,12,1,low,5000,prepaid,0,0,0,0,300,3000,14,27519.58,informal,Mombasa,0,1
APP_000236,legitimate,2025-12-08 10:49:02,9.9,32.0,579,15,1,0,1,high,60000,postpaid,0,1,1,1,401,5000,90,18279.64,self_employed,Nairobi,1,0
APP_000237,legitimate,2025-11-22 10:49:02,75.4,43.8,410,13,1,0,1,low,5000,postpaid,0,1,1,0,300,3000,14,19949.47,unemployed,Eldoret,0,0
APP_000238,legitimate,2025-12-28 10:49:02,2.4,60.9,701,14,1,1,1,low,5000,prepaid,1,0,1,1,609,5000,30,16111.76,self_employed,Mombasa,1,0
APP_000239,fraudster,2025-11-16 10:49:02,1.5,1.0,56,1,6,10,0,high,60000,prepaid,0,0,1,0,300,2000,60,32334.77,formal,Eldoret,0,1
APP_000240,risky,2026-01-15 10:49:02,1.0,9.8,744,10,1,1,1,high,60000,prepaid,1,0,1,0,300,1000,7,33826.44,informal,Rural,1,0
APP_000241,good_repeat,2026-02-04 10:49:02,13.9,60.6,544,9,1,1,1,low,5000,postpaid,0,0,0,1,371,1000,90,62052.92,formal,Rural,1,0
APP_000242,legitimate,2025-12-06 10:49:02,24.1,14.4,601,10,1,1,1,medium,20000,prepaid,1,0,1,1,474,5000,14,14091.44,informal,Rural,1,0
APP_000243,legitimate,2025-12-31 10:49:02,2.7,4.7,680,9,1,1,1,low,5000,postpaid,1,1,1,0,300,10000,60,38281.47,formal,Rural,0,0
APP_000244,legitimate,2025-11-20 10:49:02,12.4,13.0,843,13,1,2,1,high,60000,prepaid,1,0,1,1,569,20000,7,14670.12,unemployed,Mombasa,1,0
APP_000245,legitimate,2026-01-05 10:49:02,15.6,24.0,358,13,1,2,1,medium,20000,postpaid,0,1,1,0,300,2000,30,11759.69,unemployed,Eldoret,0,0
APP_000246,risky,2025-12-16 10:49:02,1.6,138.4,391,10,1,2,1,low,5000,postpaid,0,0,1,1,700,5000,30,21043.76,self_employed,Kisumu,1,1
APP_000247,legitimate,2025-11-25 10:49:02,1.2,33.3,764,14,1,1,1,medium,20000,prepaid,1,0,1,0,300,15000,7,73526.31,formal,Eldoret,0,0
APP_000248,legitimate,2026-01-07 10:49:02,4.2,54.8,649,12,1,1,1,high,60000,prepaid,0,1,1,1,445,2000,30,8349.6,unemployed,Eldoret,1,0
APP_000249,legitimate,2025-12-03 10:49:02,0.7,15.3,600,11,1,0,1,high,60000,prepaid,0,1,1,1,510,20000,90,23386.61,informal,Nakuru,1,0
APP_000250,risky,2026-02-08 10:49:02,26.9,14.5,880,6,1,2,1,low,5000,postpaid,0,0,1,0,300,1000,14,32464.19,self_employed,Rural,1,1
APP_000251,good_repeat,2025-12-27 10:49:02,9.2,19.7,494,17,1,2,1,high,60000,postpaid,0,1,1,1,465,3000,90,50999.77,formal,Eldoret,1,0
APP_000252,good_repeat,2025-11-23 10:49:02,35.6,70.1,433,12,1,1,1,medium,20000,postpaid,1,1,0,1,359,5000,14,12312.65,informal,Kisumu,1,0
APP_000253,legitimate,2025-12-23 10:49:02,18.6,12.6,390,11,1,0,1,high,60000,prepaid,0,1,1,0,300,5000,60,27723.73,informal,Kisumu,0,0
APP_000254,legitimate,2026-01-08 10:49:02,0.5,4.1,325,16,1,2,1,high,60000,prepaid,0,0,1,0,300,5000,90,72710.54,formal,Eldoret,0,0
APP_000255,good_repeat,2025-11-18 10:49:02,0.5,6.0,429,17,1,2,1,low,5000,prepaid,1,1,1,1,572,2000,90,22547.48,self_employed,Nakuru,1,0
APP_000256,legitimate,2025-11-29 10:49:02,0.4,2.6,572,10,1,2,1,low,5000,postpaid,0,0,1,0,300,5000,14,30645.33,formal,Nairobi,0,1
APP_000257,legitimate,2025-12-08 10:49:02,29.0,4.7,770,10,1,2,1,high,60000,prepaid,1,0,1,1,571,5000,90,10555.66,unemployed,Nairobi,1,0
APP_000258,legitimate,2026-02-13 10:49:02,1.9,6.7,863,16,1,1,1,medium,20000,prepaid,0,0,1,1,544,3000,90,8867.07,unemployed,Nakuru,1,0
APP_000259,fraudster,2025-12-04 10:49:02,0.4,0.0,88,5,8,11,0,high,60000,postpaid,0,0,1,0,300,3000,60,22396.84,informal,Kisumu,0,1
APP_000260,legitimate,2026-01-24 10:49:02,19.9,5.5,522,15,1,2,1,high,60000,postpaid,0,1,1,1,469,15000,7,23397.85,informal,Nakuru,1,0
APP_000261,legitimate,2025-12-28 10:49:02,0.2,2.1,605,14,1,1,1,low,5000,prepaid,0,1,1,1,374,5000,90,6322.11,unemployed,Eldoret,0,0
APP_000262,legitimate,2025-12-09 10:49:02,9.8,53.6,322,12,1,1,1,high,60000,postpaid,1,0,1,0,300,5000,60,32102.43,formal,Nakuru,1,0
APP_000263,legitimate,2025-12-25 10:49:02,5.4,11.5,320,17,1,2,1,high,60000,prepaid,0,0,1,0,300,2000,7,50085.28,self_employed,Eldoret,0,0
APP_000264,legitimate,2025-12-24 10:49:02,16.1,7.5,420,10,1,0,1,high,60000,prepaid,0,1,1,0,300,20000,30,28190.9,informal,Rural,0,0
APP_000265,fraudster,2026-01-13 10:49:02,0.8,0.8,39,6,4,13,0,high,60000,prepaid,0,0,1,0,300,15000,60,13447.53,unemployed,Kisumu,0,1
APP_000266,risky,2025-11-16 10:49:02,6.3,71.2,876,19,1,1,1,medium,20000,prepaid,0,0,1,1,445,15000,14,33559.17,self_employed,Rural,0,0
APP_000267,risky,2025-12-12 10:49:02,36.5,16.0,448,15,1,0,1,low,5000,postpaid,1,0,1,0,300,10000,30,38413.54,informal,Nakuru,1,1
APP_000268,risky,2025-12-14 10:49:02,40.5,38.6,440,12,1,0,1,low,5000,prepaid,1,0,1,0,300,1000,60,65854.65,formal,Kisumu,1,0
APP_000269,legitimate,2025-11-18 10:49:02,5.6,18.7,489,13,1,2,1,medium,20000,postpaid,0,1,1,1,365,5000,90,50148.51,formal,Kisumu,1,0
APP_000270,risky,2025-11-27 10:49:02,2.7,43.2,574,16,1,0,1,high,60000,postpaid,0,1,1,0,300,3000,90,23421.86,self_employed,Rural,0,0
APP_000271,legitimate,2025-12-04 10:49:02,74.9,17.9,410,12,1,1,1,medium,20000,postpaid,1,0,1,0,300,10000,14,63248.93,formal,Mombasa,0,0
APP_000272,legitimate,2025-12-03 10:49:02,0.3,59.0,528,11,1,0,1,low,5000,prepaid,1,0,1,0,300,10000,30,9500.51,unemployed,Rural,0,0
APP_000273,legitimate,2025-12-31 10:49:02,2.3,20.6,359,15,1,0,1,medium,20000,postpaid,1,0,1,0,300,3000,90,30486.31,self_employed,Nairobi,0,0
APP_000274,risky,2025-11-24 10:49:02,19.0,42.5,877,8,1,0,1,medium,20000,prepaid,0,1,1,1,525,1000,60,35868.84,self_employed,Eldoret,1,1
APP_000275,risky,2025-12-29 10:49:02,16.5,26.2,502,16,1,2,1,low,5000,prepaid,0,0,1,0,300,3000,90,9068.72,unemployed,Eldoret,0,1
APP_000276,risky,2025-12-15 10:49:02,3.5,59.0,612,8,1,1,1,low,5000,prepaid,1,1,1,1,372,1000,14,21911.37,informal,Nakuru,0,1
APP_000277,fraudster,2025-11-21 10:49:02,0.1,0.8,98,5,4,6,1,medium,20000,prepaid,0,0,1,0,300,2000,90,10857.14,informal,Kisumu,0,1
APP_000278,legitimate,2026-01-05 10:49:02,3.3,32.1,849,14,1,1,1,high,60000,postpaid,1,1,1,0,300,10000,60,12851.9,unemployed,Nakuru,1,0
APP_000279,good_repeat,2025-12-07 10:49:02,5.1,11.8,588,11,1,0,1,medium,20000,postpaid,0,0,0,1,407,20000,14,27904.3,self_employed,Nairobi,1,0
APP_000280,legitimate,2025-11-23 10:49:02,22.9,8.5,853,9,1,1,0,medium,20000,postpaid,1,1,1,0,300,10000,60,8748.44,unemployed,Kisumu,0,0
APP_000281,legitimate,2026-01-21 10:49:02,15.0,15.5,527,15,1,1,1,high,60000,prepaid,1,1,1,1,518,3000,90,33580.67,self_employed,Nairobi,1,0
APP_000282,legitimate,2026-02-12 10:49:02,23.7,5.8,366,12,1,1,1,low,5000,postpaid,0,0,1,0,300,1000,30,20626.76,self_employed,Eldoret,0,0
APP_000283,legitimate,2025-12-06 10:49:02,12.3,21.8,390,14,1,1,1,medium,20000,postpaid,1,0,1,0,300,20000,14,35990.21,formal,Mombasa,0,0
APP_000284,legitimate,2025-11-20 10:49:02,7.3,35.4,415,13,1,1,1,high,60000,prepaid,0,1,1,1,677,1000,14,16029.84,unemployed,Nakuru,1,0
APP_000285,good_repeat,2026-02-07 10:49:02,21.0,13.7,583,16,1,2,1,high,60000,prepaid,1,1,1,0,300,5000,30,20812.8,informal,Kisumu,1,0
APP_000286,risky,2026-01-13 10:49:02,28.9,28.5,430,12,1,0,1,low,5000,postpaid,0,0,1,1,562,1000,7,15326.1,unemployed,Mombasa,0,1
APP_000287,legitimate,2025-12-31 10:49:02,8.1,2.3,354,9,1,2,1,low,5000,prepaid,0,0,1,0,300,5000,14,59175.41,self_employed,Kisumu,0,0
APP_000288,risky,2025-12-16 10:49:02,44.9,3.5,563,13,1,0,1,high,60000,postpaid,0,1,1,0,300,3000,90,7846.64,unemployed,Nairobi,0,0
APP_000289,legitimate,2025-11-26 10:49:02,3.7,18.7,798,15,1,2,1,medium,20000,prepaid,0,0,1,0,300,15000,90,16004.87,unemployed,Mombasa,0,1
APP_000290,risky,2026-01-28 10:49:02,37.1,31.6,765,15,1,0,1,low,5000,postpaid,1,0,1,0,300,3000,60,19970.89,self_employed,Kisumu,1,0
APP_000291,legitimate,2026-02-04 10:49:02,21.2,45.4,318,17,1,0,1,high,60000,prepaid,1,0,1,0,300,10000,30,41981.24,formal,Nakuru,0,0
APP_000292,legitimate,2026-02-08 10:49:02,5.2,16.1,852,15,1,2,1,medium,20000,prepaid,1,0,1,1,520,5000,30,69418.58,formal,Nakuru,1,0
APP_000293,risky,2025-11-24 10:49:02,3.6,20.1,800,10,1,0,1,low,5000,prepaid,1,1,1,0,300,2000,90,26752.7,informal,Mombasa,1,1
APP_000294,fraudster,2025-11-24 10:49:02,2.0,1.4,68,5,4,7,1,low,5000,postpaid,0,0,1,0,605,10000,30,33555.45,self_employed,Mombasa,0,1
APP_000295,legitimate,2025-11-29 10:49:02,52.0,15.4,735,14,1,2,1,medium,20000,prepaid,1,1,1,1,502,5000,60,63578.8,formal,Mombasa,1,1
APP_000296,legitimate,2026-01-25 10:49:02,6.9,42.4,381,14,1,1,1,low,5000,prepaid,1,0,1,1,453,3000,90,12828.61,informal,Nairobi,1,0
APP_000297,legitimate,2025-11-16 10:49:02,4.7,3.1,520,14,1,2,1,low,5000,postpaid,1,1,1,0,300,3000,60,24648.29,informal,Mombasa,0,1
APP_000298,fraudster,2025-11-25 10:49:02,2.7,1.2,57,2,9,6,1,medium,20000,postpaid,0,0,1,0,300,15000,90,58033.23,formal,Nairobi,0,1
APP_000299,legitimate,2025-12-25 10:49:02,1.2,9.1,482,12,1,0,1,medium,20000,prepaid,1,0,1,1,644,5000,60,33325.14,formal,Kisumu,1,0
APP_000300,legitimate,2026-01-19 10:49:02,6.9,23.6,501,14,1,1,1,medium,20000,postpaid,0,1,1,0,300,2000,60,24635.83,informal,Eldoret,0,0
APP_000301,fraudster,2025-12-31 10:49:02,3.0,1.0,51,0,7,11,1,high,60000,prepaid,0,0,1,0,300,15000,7,22616.49,self_employed,Kisumu,0,1
APP_000302,fraudster,2026-01-30 10:49:02,3.0,0.9,43,6,3,8,1,high,60000,prepaid,0,0,1,0,508,2000,30,40596.28,formal,Mombasa,0,1
APP_000303,legitimate,2026-02-08 10:49:02,50.4,38.5,582,17,1,1,1,low,5000,prepaid,1,1,1,0,300,2000,7,13745.07,unemployed,Mombasa,0,0
APP_000304,legitimate,2025-11-22 10:49:02,111.3,10.4,336,12,1,0,1,medium,20000,prepaid,1,0,1,0,300,20000,30,21144.7,formal,Rural,0,0
APP_000305,legitimate,2026-01-05 10:49:02,11.8,23.7,887,18,1,2,1,medium,20000,postpaid,1,1,1,0,300,5000,90,22385.14,formal,Rural,0,1
APP_000306,legitimate,2026-02-10 10:49:02,37.2,99.4,536,12,1,0,1,medium,20000,postpaid,1,0,1,0,300,20000,7,54540.48,self_employed,Nairobi,1,0
APP_000307,good_repeat,2026-01-25 10:49:02,9.8,32.1,869,18,1,0,1,high,60000,postpaid,0,1,1,1,457,20000,14,8605.41,unemployed,Mombasa,1,0
APP_000308,legitimate,2026-01-26 10:49:02,7.9,8.1,487,13,1,2,1,low,5000,prepaid,1,1,1,0,300,2000,30,22901.93,informal,Kisumu,0,1
APP_000309,risky,2026-01-09 10:49:02,6.3,6.4,638,13,1,0,1,low,5000,prepaid,0,1,1,1,523,5000,60,34935.2,self_employed,Kisumu,1,1
APP_000310,legitimate,2025-12-15 10:49:02,8.7,27.3,412,16,1,0,0,high,60000,postpaid,1,0,1,1,478,3000,7,7011.3,unemployed,Mombasa,1,0
APP_000311,risky,2025-12-19 10:49:02,52.1,15.1,524,10,1,1,1,low,5000,prepaid,0,0,1,1,538,5000,14,32733.3,informal,Nakuru,0,1
APP_000312,risky,2026-02-08 10:49:02,85.1,6.3,593,14,1,1,1,medium,20000,postpaid,1,1,1,1,549,5000,90,51238.95,formal,Nakuru,0,1
APP_000313,risky,2026-01-07 10:49:02,16.8,17.3,447,12,1,2,1,high,60000,prepaid,0,1,1,0,300,5000,60,49815.47,self_employed,Nakuru,0,0
APP_000314,fraudster,2026-01-19 10:49:02,0.2,1.0,42,6,10,6,1,high,60000,prepaid,0,0,1,0,300,5000,7,23610.42,informal,Rural,0,1
APP_000315,risky,2026-01-24 10:49:02,27.2,10.3,354,12,1,1,1,high,60000,prepaid,1,0,1,0,300,1000,90,15903.11,unemployed,Rural,1,0
APP_000316,legitimate,2026-01-28 10:49:02,1.1,83.5,528,18,1,0,1,low,5000,prepaid,1,0,1,0,300,3000,60,43190.38,self_employed,Kisumu,1,0
APP_000317,good_repeat,2026-02-03 10:49:02,21.4,4.0,302,12,1,1,1,high,60000,postpaid,1,1,1,0,300,15000,60,11152.27,unemployed,Nairobi,1,0
APP_000318,fraudster,2026-01-22 10:49:02,0.0,1.8,55,0,6,5,0,low,5000,postpaid,0,0,1,0,300,1000,7,45017.42,formal,Mombasa,0,1
APP_000319,legitimate,2025-12-05 10:49:02,4.6,18.5,470,18,1,2,1,medium,20000,prepaid,1,0,0,1,679,3000,30,17303.97,unemployed,Rural,1,0
APP_000320,legitimate,2026-01-08 10:49:02,1.7,50.4,582,12,1,0,1,high,60000,postpaid,1,0,1,0,300,10000,90,49019.78,formal,Rural,1,0
